link_id_tmc,corridor_id,corridor_link_order,from_node_id,to_node_id,time_period,date,geometry,volume,num_of_lanes,travel_time,speed,reference_speed,density,queue,notes
0,H500,1,14,15,0913_0914,27/08/2018,"LINESTRING (115.8489643 -31.9729903, 115.8486753 -31.9730586, 115.8483592 -31.9731036, 115.8481124 -31.9731081, 115.8479659 -31.9730845, 115.847835 -31.9730558, 115.847699 -31.973005, 115.8475811 -31.9729454, 115.8474488 -31.9728454, 115.8473338 -31.972729, 115.8472569 -31.9726243, 115.8472017 -31.9725251)",287.0,1,,,60,,,
0,H500,1,14,15,0914_0915,27/08/2018,"LINESTRING (115.8489643 -31.9729903, 115.8486753 -31.9730586, 115.8483592 -31.9731036, 115.8481124 -31.9731081, 115.8479659 -31.9730845, 115.847835 -31.9730558, 115.847699 -31.973005, 115.8475811 -31.9729454, 115.8474488 -31.9728454, 115.8473338 -31.972729, 115.8472569 -31.9726243, 115.8472017 -31.9725251)",286.0,1,,,60,,,
0,H500,1,14,15,0915_0916,27/08/2018,"LINESTRING (115.8489643 -31.9729903, 115.8486753 -31.9730586, 115.8483592 -31.9731036, 115.8481124 -31.9731081, 115.8479659 -31.9730845, 115.847835 -31.9730558, 115.847699 -31.973005, 115.8475811 -31.9729454, 115.8474488 -31.9728454, 115.8473338 -31.972729, 115.8472569 -31.9726243, 115.8472017 -31.9725251)",284.0,1,,,60,,,
0,H500,1,14,15,0916_0917,27/08/2018,"LINESTRING (115.8489643 -31.9729903, 115.8486753 -31.9730586, 115.8483592 -31.9731036, 115.8481124 -31.9731081, 115.8479659 -31.9730845, 115.847835 -31.9730558, 115.847699 -31.973005, 115.8475811 -31.9729454, 115.8474488 -31.9728454, 115.8473338 -31.972729, 115.8472569 -31.9726243, 115.8472017 -31.9725251)",284.0,1,,,60,,,
0,H500,1,14,15,0917_0918,27/08/2018,"LINESTRING (115.8489643 -31.9729903, 115.8486753 -31.9730586, 115.8483592 -31.9731036, 115.8481124 -31.9731081, 115.8479659 -31.9730845, 115.847835 -31.9730558, 115.847699 -31.973005, 115.8475811 -31.9729454, 115.8474488 -31.9728454, 115.8473338 -31.972729, 115.8472569 -31.9726243, 115.8472017 -31.9725251)",284.0,1,,,60,,,
0,H500,1,14,15,0918_0919,27/08/2018,"LINESTRING (115.8489643 -31.9729903, 115.8486753 -31.9730586, 115.8483592 -31.9731036, 115.8481124 -31.9731081, 115.8479659 -31.9730845, 115.847835 -31.9730558, 115.847699 -31.973005, 115.8475811 -31.9729454, 115.8474488 -31.9728454, 115.8473338 -31.972729, 115.8472569 -31.9726243, 115.8472017 -31.9725251)",284.0,1,,,60,,,
0,H500,1,14,15,0919_0920,27/08/2018,"LINESTRING (115.8489643 -31.9729903, 115.8486753 -31.9730586, 115.8483592 -31.9731036, 115.8481124 -31.9731081, 115.8479659 -31.9730845, 115.847835 -31.9730558, 115.847699 -31.973005, 115.8475811 -31.9729454, 115.8474488 -31.9728454, 115.8473338 -31.972729, 115.8472569 -31.9726243, 115.8472017 -31.9725251)",284.0,1,,,60,,,
0,H500,1,14,15,0920_0921,27/08/2018,"LINESTRING (115.8489643 -31.9729903, 115.8486753 -31.9730586, 115.8483592 -31.9731036, 115.8481124 -31.9731081, 115.8479659 -31.9730845, 115.847835 -31.9730558, 115.847699 -31.973005, 115.8475811 -31.9729454, 115.8474488 -31.9728454, 115.8473338 -31.972729, 115.8472569 -31.9726243, 115.8472017 -31.9725251)",284.0,1,,,60,,,
0,H500,1,14,15,0921_0922,27/08/2018,"LINESTRING (115.8489643 -31.9729903, 115.8486753 -31.9730586, 115.8483592 -31.9731036, 115.8481124 -31.9731081, 115.8479659 -31.9730845, 115.847835 -31.9730558, 115.847699 -31.973005, 115.8475811 -31.9729454, 115.8474488 -31.9728454, 115.8473338 -31.972729, 115.8472569 -31.9726243, 115.8472017 -31.9725251)",284.0,1,,,60,,,
0,H500,1,14,15,0922_0923,27/08/2018,"LINESTRING (115.8489643 -31.9729903, 115.8486753 -31.9730586, 115.8483592 -31.9731036, 115.8481124 -31.9731081, 115.8479659 -31.9730845, 115.847835 -31.9730558, 115.847699 -31.973005, 115.8475811 -31.9729454, 115.8474488 -31.9728454, 115.8473338 -31.972729, 115.8472569 -31.9726243, 115.8472017 -31.9725251)",284.0,1,,,60,,,
